num_inspection;evaluation;departement
23-061053-1;2;75
23-045736-1;2;26
23-054558-1;2;75
22-107719-1;2;33
23-046949-1;2;6
23-048710-1;3;34
22-089327-1;2;56
22-108834-1;2;14
23-022446-1;2;75
22-006671-1;2;33
23-033973-1;2;75
23-022102-1;2;75
23-052258-1;2;75
22-103786-1;3;64
23-063207-1;2;94
22-086875-1;2;59
23-055399-1;2;62
22-088097-1;3;69
23-034400-1;2;93
23-048658-1;3;57
23-000836-1;3;95
22-091986-1;2;27
23-049805-1;2;75
23-012044-1;2;86
23-012632-1;2;59
23-032418-1;1;42
23-077713-1;3;75
22-104810-1;2;94
22-104860-1;3;39
23-077716-1;3;75
23-053086-1;2;38
22-107605-1;2;40
23-058843-1;2;75
22-098550-1;2;61
23-034003-1;2;32
23-035176-1;2;3
23-026525-1;1;11
23-071690-1;3;24
22-102268-1;3;8
22-088357-1;2;45
23-046406-1;3;24
22-108413-1;2;93
22-087559-1;2;86
23-016766-1;3;75
22-106536-1;2;21
23-053023-1;2;28
23-069304-1;2;56
23-067120-1;3;79
23-052300-1;1;70
22-102639-1;2;59
23-071613-1;3;51
22-103825-1;1;12
23-014482-1;2;33
23-045895-1;2;71
23-000728-1;2;32
23-014856-1;2;33
23-052441-1;2;59
23-013892-1;3;75
22-091611-1;2;97
23-034013-1;2;94
23-060412-1;2;75
23-037542-1;2;31
23-064629-1;2;97
23-054766-1;3;88
23-067016-1;2;75
23-005969-1;3;63
23-065351-1;3;35
23-033277-1;3;88
23-038628-1;3;50
23-005766-1;2;94
23-052407-1;1;31
23-028247-1;3;79
23-004379-1;2;46
22-105657-1;2;59
23-026142-1;3;24
23-052336-1;1;24
23-017820-1;3;83
22-106217-1;2;94
23-034072-1;2;2
22-087595-1;3;88
23-045025-1;3;97
22-109175-1;2;33
23-073947-1;2;69
23-028260-1;3;79
23-051272-1;2;75
23-066759-1;1;91
23-026019-1;2;85
23-076054-1;2;84
23-038999-1;3;42
23-025852-1;2;75
23-052321-1;2;75
23-038797-1;3;75
23-011014-1;3;19
23-053337-1;3;75
22-095886-1;2;40
23-053420-1;3;75
23-077567-1;2;75
23-031864-1;3;64
23-010771-1;1;16
22-096353-1;3;83
23-075382-1;2;72
23-050538-1;2;24
23-006934-1;3;69
23-036217-1;2;1
23-073227-1;2;71
22-087847-1;3;13
23-052404-1;2;93
23-034317-1;1;97
23-039042-1;3;88
23-033223-1;2;92
23-052351-1;3;75
23-081891-1;2;33
23-057439-1;2;78
23-025553-1;2;44
23-074513-1;2;4
23-052446-1;2;67
22-087603-1;1;59
23-078536-1;3;75
23-052428-1;2;51
23-034295-1;2;97
23-002652-1;2;18
23-058858-1;3;11
23-043904-1;3;22
23-031929-1;2;92
23-070876-1;3;20
22-098442-1;3;12
23-067962-1;2;69
22-098776-1;2;93
23-052612-1;2;37
23-086721-1;2;54
23-072971-1;2;75
23-031117-1;2;97
23-036397-1;2;31
23-032742-1;3;63
23-052389-1;2;49
23-019829-1;3;43
23-023358-1;2;92
23-018807-1;2;75
23-074510-1;3;24
23-037646-1;2;72
22-096814-1;2;28
22-100152-1;2;75
22-089556-1;3;94
22-087640-1;2;92
23-078349-1;1;94
23-046633-1;2;56
23-034028-2;1;68
23-027386-1;3;6
23-039135-1;2;44
22-104832-1;2;29
23-030873-1;2;98
23-005687-1;2;42
22-080762-1;3;15
23-019782-1;3;37
23-075909-1;2;75
22-104863-1;3;39
22-103529-1;3;8
23-006255-1;2;75
23-016525-1;2;34
23-007094-1;2;85
23-052460-1;3;83
23-043071-1;1;50
22-102676-1;3;22
23-083434-1;2;51
23-008067-1;2;75
22-096704-1;2;45
23-045448-1;3;83
23-015759-1;2;55
22-103510-1;2;42
23-063644-1;1;33
23-000363-1;3;72
23-052535-1;1;59
23-025528-1;2;48
23-072121-1;3;49
23-066730-1;1;56
23-052444-1;3;62
23-034147-1;3;20
22-087814-1;2;75
23-060948-1;2;6
23-009966-1;2;76
22-103184-1;3;62
23-052352-1;2;75
23-046275-1;2;75
22-101672-1;2;72
22-108037-1;2;35
22-075561-1;2;89
23-038511-1;2;1
23-021046-1;2;43
23-055415-1;2;69
23-026056-1;2;69
23-025671-1;2;75
23-025759-1;3;24
23-054757-1;3;75
22-103457-1;2;1
22-086766-1;2;78
22-089649-1;2;31
22-092072-1;3;51
23-051620-1;3;22
23-026866-1;3;13
23-028686-1;2;50
23-006337-1;3;66
22-109022-1;2;66
22-103651-1;2;44
23-030752-1;2;78
23-052574-1;2;80
22-089532-1;2;75
23-034045-1;2;75
23-030559-1;2;94
23-068835-1;2;75
23-009657-1;2;83
23-034049-1;3;75
23-052483-1;2;85
22-099801-1;2;66
23-006644-1;2;83
22-101569-1;2;75
23-034192-1;2;1
23-032808-1;3;57
23-058337-1;2;69
23-008579-1;3;83
23-002917-1;2;78
23-014861-1;2;33
22-100358-1;3;17
23-059883-1;2;34
23-059492-1;2;34
23-034229-1;2;65
23-017141-1;3;49
23-052472-1;2;75
23-011223-1;3;34
22-097170-1;3;63
23-074822-1;3;69
23-034224-1;2;6
23-005153-1;3;13
23-052565-1;2;60
23-018040-1;3;80
23-023716-1;2;97
22-087694-1;2;44
22-087933-1;2;75
23-013360-1;3;84
22-103512-1;2;42
23-032188-1;2;50
23-007120-1;3;47
23-056020-1;2;69
22-090996-1;2;69
23-005267-1;2;42
22-087690-1;3;20
23-052332-1;2;53
23-052774-1;2;77
23-014519-1;2;33
22-087817-1;2;36
23-069777-1;2;11
23-078616-1;2;75
23-083211-1;2;33
23-052977-1;3;75
23-034200-1;3;75
22-104969-1;2;27
23-052709-1;2;93
23-067402-1;3;75
23-052638-1;2;38
23-005650-1;2;42
23-026371-1;2;62
23-052633-1;3;37
23-006390-1;2;63
23-031131-1;3;44
23-020088-1;3;75
23-073589-1;2;69
22-001785-1;3;86
23-000666-1;3;80
22-093136-1;3;93
23-044889-1;3;19
22-106829-1;2;51
23-052700-1;2;75
23-009758-1;2;84
23-001504-1;2;75
23-035897-1;3;20
23-035588-1;3;54
23-053264-1;2;85
23-073371-1;2;69
23-012828-1;2;23
22-093817-1;2;14
23-054780-1;3;83
23-040210-1;2;93
22-096543-1;3;56
23-054467-1;1;83
23-055531-1;3;14
23-034228-1;2;75
23-052744-1;2;75
23-010417-1;3;66
22-087996-1;2;75
22-102924-1;3;15
22-087898-1;2;75
23-016238-1;3;91
23-052872-1;2;95
22-088802-1;3;84
22-092109-1;2;75
23-052746-1;2;75
23-002734-1;2;50
23-033513-1;3;49
23-052903-1;2;95
22-103179-1;2;62
23-068217-1;2;67
23-007822-1;2;86
23-032217-1;2;50
23-007893-1;2;75
23-052791-1;3;90
23-064154-1;2;97
23-033710-1;3;75
23-040345-1;1;97
23-015689-1;2;56
23-033862-1;2;52
22-089256-1;2;78
23-074991-1;2;48
23-059861-1;2;44
23-050165-1;2;75
23-055534-1;2;93
23-052649-1;1;4
23-000265-1;2;93
22-103641-1;3;69
23-011855-1;3;71
23-034385-1;2;38
23-055263-1;2;75
23-052706-1;2;60
23-017586-1;2;75
23-003586-1;1;66
22-087827-1;2;75
23-077325-1;3;56
23-030666-1;3;75
23-059316-1;2;75
22-090264-1;2;75
23-014868-1;3;33
23-017237-1;3;75
23-076757-1;1;68
23-052434-1;2;51
23-011504-1;2;34
23-005228-1;3;42
23-003348-1;3;51
23-009076-1;3;83
23-056826-1;2;33
22-090001-1;3;34
23-005208-1;3;42
23-033538-1;2;59
23-000607-1;3;88
23-028740-1;2;75
23-034346-1;3;69
22-087735-1;2;67
23-053867-1;3;91
23-040654-1;2;76
22-087835-1;2;81
23-007310-1;2;56
23-025596-1;3;54
23-034292-1;2;34
23-034289-1;3;39
23-033305-1;2;59
23-008581-1;3;65
23-077461-1;3;71
23-052858-1;1;97
23-008583-1;2;65
22-094074-1;3;34
22-105745-1;2;83
23-034279-1;2;45
23-077309-1;2;81
23-086574-1;3;93
23-063158-1;2;67
22-087894-1;3;61
23-026459-1;3;21
23-069128-1;2;5
23-023316-1;2;53
23-059216-1;2;85
23-040232-1;3;75
23-052773-1;2;24
23-052970-1;2;75
23-082803-1;2;56
23-055092-1;2;75
23-001036-1;3;30
22-089763-1;2;83
22-107480-1;2;19
23-023503-1;2;87
23-041921-1;3;56
22-098732-1;2;59
22-087947-1;3;14
23-057379-2;3;75
23-052902-1;2;75
23-052958-1;3;75
23-052738-1;2;95
23-005968-1;2;75
23-015459-1;2;56
23-077305-1;2;81
23-052822-1;3;95
23-063031-1;3;69
22-097400-1;3;87
23-053012-1;2;58
23-043751-1;2;75
23-058688-1;2;83
23-052803-1;2;83
22-103366-1;3;35
23-081013-1;3;94
23-074860-1;3;2
23-042082-1;2;58
23-051956-1;2;83
23-002806-1;3;91
22-095086-1;3;24
22-108832-1;2;74
23-048100-1;3;31
22-101744-1;2;75
23-012835-1;3;23
22-091874-1;2;75
22-105161-1;3;42
22-105329-1;2;69
23-032319-1;3;13
23-034741-1;3;93
22-100648-1;3;55
22-101573-1;2;13
22-101661-1;3;81
23-045754-1;2;56
22-090261-1;3;75
23-013162-1;2;23
22-098673-1;3;55
23-028297-1;3;35
22-087954-1;2;42
22-087968-1;2;53
23-052966-1;2;75
23-051847-1;2;11
23-052904-1;2;61
23-041767-1;2;10
23-010577-1;2;16
23-052887-1;0;97
23-059313-1;2;85
23-025675-1;2;75
23-052890-1;2;92
23-002517-1;2;90
23-031436-1;3;97
23-036718-1;2;34
23-020717-1;2;80
23-070272-1;2;76
23-034427-1;2;34
23-052684-1;3;75
22-107330-1;2;85
23-052836-1;2;75
22-087969-1;3;75
23-014446-1;2;33
23-028839-1;3;75
23-034430-1;2;34
23-033080-1;3;75
23-052997-1;2;47
23-034393-1;2;85
23-035011-1;2;59
23-077743-1;1;75
23-034730-1;2;93
23-075979-1;1;75
23-054171-1;2;17
22-101665-1;3;81
22-089114-1;2;83
23-056945-1;3;11
22-101664-1;3;81
23-075374-1;3;5
23-052976-1;3;75
22-087957-1;2;42
23-072898-1;2;84
22-086838-1;2;38
23-078990-1;2;59
23-023064-1;2;93
23-034402-1;3;2
23-007179-1;2;56
23-053142-1;2;50
23-052674-1;3;90
23-007096-1;2;83
23-038974-2;3;5
22-087929-1;3;44
22-095085-1;3;24
23-009023-1;3;69
23-052924-1;2;61
23-023546-1;2;85
23-073508-1;3;83
22-093767-1;3;91
23-036845-1;3;97
22-088042-1;3;13
23-008170-1;2;75
23-027501-1;3;22
23-036282-1;3;29
23-052915-1;2;61
23-077213-1;2;56
23-034538-1;2;69
23-029493-1;3;20
23-000627-1;3;75
23-053221-1;3;20
23-072528-1;2;34
22-088003-1;3;75
23-053153-1;2;5
22-087971-1;2;75
23-034812-1;3;55
22-088500-1;2;59
23-012770-1;2;58
23-066197-1;3;88
23-054268-1;3;75
22-105159-1;3;42
23-064218-1;2;34
23-075224-1;3;56
23-052995-1;2;58
22-001846-1;3;86
23-002018-1;3;75
23-051432-1;2;11
23-053042-1;3;83
22-094165-1;2;2
23-035511-1;2;24
22-005394-1;2;42
22-011455-1;3;84
23-053167-1;2;5
22-087979-1;2;83
22-099380-1;3;57
23-051863-1;2;11
23-010587-1;2;66
23-061679-1;2;17
22-099360-1;2;87
23-039089-1;3;74
23-065876-1;2;11
23-017145-1;3;76
22-099012-1;2;31
23-074805-1;1;8
23-023285-1;3;69
22-100238-1;2;37
23-074527-1;1;15
23-032886-1;2;83
23-012600-3;2;93
22-104138-1;2;13
23-027498-1;3;22
23-012600-1;2;93
23-016177-1;2;42
22-096739-1;3;59
23-005056-1;3;75
23-015062-1;2;33
23-074097-1;2;75
23-080103-1;3;13
22-108972-1;2;27
23-053048-1;1;12
23-053064-1;2;11
23-006610-1;2;93
22-090281-1;2;82
23-008981-1;3;22
23-053166-1;2;61
23-012198-1;2;66
23-045540-1;3;62
23-060099-1;3;75
22-096626-1;3;57
23-040396-1;2;94
23-072322-1;2;82
22-091795-1;3;1
23-053125-1;2;11
23-054987-1;2;75
23-012516-1;2;75
23-051643-1;3;69
23-017201-1;3;57
23-054300-1;1;97
23-028095-1;3;83
23-055786-1;2;56
23-023500-1;2;62
23-012127-1;1;66
23-046255-1;2;11
23-009616-1;3;94
22-097561-1;2;83
23-066804-1;2;75
23-035036-1;3;74
23-017777-1;3;21
23-033009-1;2;76
23-053087-1;2;5
23-062268-1;2;59
23-010743-1;3;16
22-102326-1;2;94
23-023577-1;2;55
23-053294-1;3;24
23-032581-1;1;47
23-076400-1;2;54
23-055508-1;3;94
23-026899-1;3;14
23-053113-1;2;5
23-007810-1;3;13
23-044567-1;3;84
23-043493-1;2;50
23-067065-1;2;62
23-038974-1;3;5
23-025039-1;2;75
23-015673-1;3;75
23-044948-1;2;75
22-088053-1;3;75
23-058181-1;3;75
23-017973-1;3;31
23-034533-1;2;69
23-034656-1;2;20
23-054247-1;3;75
23-050905-1;3;54
22-092448-1;2;71
23-067960-1;3;94
22-088102-1;2;4
23-053247-1;2;13
23-067897-1;2;95
22-088095-1;2;69
22-006667-1;3;33
23-068429-1;3;94
23-057121-1;2;75
23-006887-1;3;34
23-061410-1;3;47
23-017295-1;2;43
23-075773-1;2;97
23-069320-1;2;44
23-046823-1;1;24
23-034621-1;2;49
23-007598-1;3;43
23-053171-1;3;61
23-034806-1;1;10
23-030962-1;2;75
23-015222-1;2;75
23-053090-1;2;10
23-024045-1;3;69
22-068855-1;3;97
23-064311-1;1;15
23-009795-1;3;75
23-006828-1;2;4
22-088147-1;3;69
23-012167-1;3;66
23-086570-1;2;94
23-053350-1;1;55
22-088132-1;2;74
23-060129-1;3;59
23-007961-1;3;75
22-099462-1;2;94
23-004829-1;2;43
23-003807-1;3;86
23-012128-1;2;66
22-007785-1;2;30
23-009477-1;3;94
23-017156-1;2;43
23-033852-1;2;41
23-007892-1;2;75
23-077620-1;1;62
23-050732-1;3;7
23-022834-1;2;37
23-074545-1;2;20
23-053179-1;2;75
23-069438-1;2;75
23-053197-1;3;75
23-053174-1;3;5
23-048544-1;3;71
22-088138-1;2;75
23-040602-1;2;69
23-034649-1;2;69
21-110978-1;2;28
23-014491-1;2;33
22-099443-1;2;1
22-109173-1;2;5
23-032999-1;3;75
23-053373-1;2;95
23-064742-1;2;60
23-013112-1;2;23
23-023440-1;2;60
23-031325-1;2;75
23-027333-1;3;22
23-040317-1;2;78
22-101686-1;3;75
23-016791-1;3;75
23-032228-1;2;82
22-101580-1;1;37
23-053237-1;3;20
23-048567-1;2;69
23-013005-1;2;52
23-054030-1;3;2
23-024649-1;2;62
22-103430-1;2;54
23-075515-1;1;78
22-099704-1;3;29
23-034594-1;3;20
22-088145-1;2;8
22-090809-1;2;29
23-039143-1;3;39
22-107395-1;2;78
23-035944-1;3;78
22-099914-1;2;1
23-062779-1;3;57
23-053421-1;2;90
23-059537-1;1;76
23-015900-1;2;92
23-003523-1;3;75
23-015842-1;2;69
23-086456-1;3;75
23-042319-1;3;29
23-048546-1;3;7
22-091205-1;2;62
23-063999-1;2;34
23-053343-1;1;32
23-005204-1;3;42
23-053381-1;3;38
23-009316-1;2;75
23-012829-1;3;23
23-053409-1;2;29
22-092435-1;3;29
23-020737-1;2;28
23-044551-1;2;75
23-053263-1;2;75
22-102333-1;2;59
23-008988-1;3;22
23-002765-1;3;17
22-014025-1;2;23
23-038335-1;2;75
23-052497-1;2;97
23-002744-1;3;17
23-013440-1;1;97
23-024249-1;3;5
23-013068-1;2;75
23-057795-1;2;56
23-053344-1;2;95
23-069412-1;1;97
23-053450-1;2;75
23-065453-1;3;11
23-035372-1;2;76
23-053438-1;2;75
22-095923-1;3;39
23-030091-3;2;28
23-061167-1;3;97
23-063919-1;1;34
22-091724-1;1;28
23-063015-1;2;27
23-060223-1;1;68
22-095909-1;3;39
22-097163-1;2;69
23-078085-1;2;31
23-042728-1;3;57
22-090814-1;3;72
23-024257-1;3;5
23-053331-1;2;83
23-080945-1;3;57
23-017831-1;3;29
23-013747-1;2;75
23-035075-1;2;92
23-004305-1;2;46
23-033652-1;2;72
23-037857-1;3;49
23-034642-1;2;69
23-024257-2;3;5
23-040034-1;2;57
23-015321-1;3;75
23-053905-1;3;24
23-018136-1;3;20
22-088210-1;2;44
23-053349-1;2;12
23-009622-1;3;81
23-006942-1;2;75
22-096642-1;2;75
22-097096-1;3;83
23-053301-1;3;94
23-036750-1;3;13
22-024188-1;3;10
23-026476-1;3;72
23-062541-1;2;59
23-035569-1;3;75
23-054029-1;2;29
23-068898-1;3;56
23-034805-1;2;56
23-038982-1;2;43
23-019835-1;3;67
23-007579-1;2;81
23-053368-1;3;75
23-005268-1;2;42
22-088363-1;3;34
23-056843-1;3;13
23-034445-1;2;75
23-030537-1;2;97
23-012936-1;3;67
23-078110-1;2;25
23-050745-1;2;75
23-053758-1;3;20
23-066347-1;3;20
23-001214-1;3;34
23-043056-1;2;94
23-053360-1;3;75
23-072536-1;2;28
23-069779-1;2;42
23-054771-1;2;22
22-105470-1;2;93
22-106401-1;2;15
23-005636-1;3;42
23-030929-1;2;93
22-089619-1;2;22
23-078768-1;3;80
23-087056-1;3;94
23-042005-1;3;69
23-003125-1;3;94
22-100028-1;3;24
23-075185-1;3;75
23-055317-1;0;28
23-051127-1;2;46
23-067778-1;3;31
22-103530-1;3;8
23-034835-1;2;94
22-099705-1;3;29
23-024776-1;3;75
23-039830-1;3;45
23-006818-1;2;33
23-034709-1;2;34
23-034335-1;2;92
23-000468-1;3;74
23-017197-1;2;94
23-054013-1;3;57
23-048864-1;3;75
23-067492-1;1;97
23-053572-1;2;24
23-049043-1;2;24
23-028459-1;3;83
23-055247-1;2;31
22-089465-1;2;93
23-053708-1;2;94
23-022260-1;3;59
23-008479-1;2;41
23-076247-1;3;94
23-013705-1;3;64
22-088235-1;2;75
23-037673-1;3;27
23-032913-1;2;83
22-095127-1;3;83
23-074387-1;1;13
23-019372-1;2;77
23-005619-1;2;30
23-047388-1;2;54
23-005172-1;2;1
23-034848-1;3;20
23-053458-1;2;75
23-034895-1;3;31
23-018537-1;3;62
23-005492-1;1;42
23-035860-2;2;20
23-053121-1;2;30
23-064245-1;2;69
22-095823-1;2;5
23-054052-1;2;29
22-092370-1;2;91
22-107776-1;2;33
22-043977-1;2;59
23-053446-1;2;75
23-058838-1;2;85
23-006892-1;2;34
23-053433-1;2;95
23-046320-1;2;83
23-054039-1;2;29
23-047896-1;2;75
22-095072-1;3;17
23-064681-1;3;75
23-036891-1;3;49
22-099109-1;3;27
23-038282-1;2;56
23-056954-1;3;57
23-064306-1;2;24
23-053904-1;2;29
23-010659-1;2;94
23-055685-1;2;34
22-104083-1;2;75
23-065345-1;1;14
23-053647-1;3;77
23-073705-1;2;14
22-096712-1;3;24
23-064801-1;2;80
23-063776-1;3;25
23-029735-1;2;82
23-053638-1;0;69
23-053449-1;0;97
23-052485-1;3;19
22-109056-1;2;97
23-049369-1;2;75
23-074660-1;3;79
23-059724-1;3;77
23-009671-1;3;84
23-034768-1;2;69
22-097156-1;1;75
23-053675-1;3;20
23-067758-1;2;15
23-053998-1;2;11
23-002529-1;2;57
23-078346-1;3;51
23-064713-1;2;11
23-064243-1;3;69
23-077069-1;2;35
22-102423-1;3;75
22-109238-1;2;68
23-018143-1;3;20
23-013000-1;2;75
22-096710-1;3;24
23-020927-1;3;95
22-088448-1;2;97
22-106907-1;2;78
23-003594-1;2;75
22-109436-1;2;59
23-000947-1;2;57
23-031690-1;2;40
23-001100-1;1;30
22-096707-1;3;24
23-034070-1;3;76
23-039731-1;2;62
23-053507-1;2;84
22-098903-1;2;31
23-054299-1;1;97
22-087226-1;2;75
23-034789-1;2;69
23-030560-1;2;75
23-070425-1;2;75
23-031327-1;3;73
23-024242-1;2;59
22-087169-1;2;93
23-077860-1;2;75
23-038108-1;2;83
23-053478-1;3;88
23-059602-1;2;25
23-007534-1;3;69
23-034883-1;2;31
23-009756-1;2;84
23-007909-1;2;72
22-105716-1;2;38
23-043655-1;2;25
23-031596-1;3;69
23-027932-1;2;75
23-057670-1;2;87
22-093913-1;2;6
22-096074-1;3;7
23-034851-1;2;75
23-008891-1;2;33
22-103793-1;2;7
23-035422-1;2;24
23-073120-1;2;78
23-008853-1;1;65
23-008530-1;3;23
23-061560-1;3;68
23-034797-1;3;13
23-045156-1;3;69
22-104427-1;2;28
23-034790-1;3;13
23-017451-1;3;94
23-035001-1;2;75
23-041930-1;2;69
23-053569-1;2;24
23-041279-1;2;69
23-049308-1;2;75
23-025055-1;2;81
23-053864-1;1;97
23-034798-1;2;69
23-034885-1;2;33
23-043027-1;2;75
23-006806-1;2;13
23-000112-1;2;75
23-005819-1;2;35
22-088364-1;2;16
23-072631-1;2;35
23-053986-1;3;80
23-053563-1;2;74
23-033609-1;2;62
23-035054-1;1;95
23-053509-1;2;93
23-055568-1;2;59
23-010680-1;2;42
23-085209-1;2;94
22-105010-1;2;75
23-015354-1;2;90
23-039810-1;2;75
23-077401-1;3;20
23-003642-1;3;10
23-053566-1;2;24
23-023573-1;2;83
23-053831-1;2;40
22-096914-1;3;12
23-023680-1;3;25
23-024043-1;3;94
23-074376-1;2;75
23-065568-1;3;15
23-053840-1;3;83
23-051842-1;3;95
23-053674-1;2;94
23-087218-1;3;75
23-062721-1;2;48
23-002475-1;3;57
23-061816-1;2;75
23-053605-1;2;69
23-034921-1;3;13
23-053897-1;3;61
23-034907-1;2;84
23-031021-1;3;5
23-053903-1;2;62
23-023679-1;3;25
22-105506-1;2;68
22-103065-1;1;97
23-034892-1;2;33
23-053628-1;3;13
23-060614-1;2;59
22-106982-1;2;16
23-053654-1;2;79
23-054049-1;1;65
23-032063-1;2;93
23-060645-1;2;79
23-013341-1;2;97
23-041783-1;2;17
22-103073-1;2;26
23-036186-1;2;25
22-093750-1;2;6
23-076696-1;1;68
23-013118-1;2;23
23-006691-1;3;65
22-095399-1;2;62
23-071998-1;2;40
22-000019-1;3;57
23-070916-1;2;59
23-028040-1;2;44
23-041366-1;1;17
23-013780-1;3;79
22-089541-1;3;20
22-107166-1;2;6
23-084050-1;3;83
23-046706-1;2;25
23-040130-1;2;75
23-026022-1;1;75
23-043410-1;2;59
23-051031-1;2;27
23-036694-1;3;88
23-064063-1;3;17
23-053730-1;3;75
23-046016-1;3;44
23-002366-1;3;22
23-007231-1;3;7
23-020140-1;3;56
23-034617-1;2;1
22-088451-1;2;97
23-036187-1;2;61
23-017214-1;2;76
23-034911-1;2;57
22-089841-1;2;85
23-010068-1;2;84
22-088450-1;3;97
23-019526-1;2;7
22-095557-1;2;93
23-054744-1;3;75
22-105080-1;2;68
23-045222-1;1;93
22-087737-1;1;17
23-035886-1;3;35
23-008867-1;3;67
22-088433-1;2;97
23-019527-1;2;7
22-107844-1;2;57
23-053706-1;2;38
22-093978-1;3;69
23-055710-1;3;23
23-050972-1;2;94
23-079301-1;2;52
23-053912-1;2;63
23-063313-1;3;97
23-046453-1;2;83
22-106692-1;2;40
23-010772-1;1;16
23-046606-1;3;83
23-062620-1;3;35
23-040839-1;3;66
23-003810-1;3;86
23-049435-1;2;88
23-014940-1;2;25
23-067004-1;3;20
23-008237-1;1;63
23-079627-1;2;74
22-105587-1;2;12
23-053473-1;3;22
23-068516-1;2;40
23-053817-1;0;95
23-053778-1;3;75
23-088034-1;3;57
23-051673-1;2;1
23-053988-1;2;58
23-046742-1;2;3
23-022671-1;2;81
23-063643-1;2;93
23-003639-1;2;59
23-049008-1;2;15
22-102025-1;2;69
23-015453-1;3;13
23-079614-1;1;23
22-103159-1;2;92
23-053746-1;3;20
23-035072-1;3;75
23-047102-1;3;76
23-070705-1;2;75
23-035052-1;2;75
23-040777-1;2;95
22-107023-1;2;31
23-061851-1;2;75
23-035400-1;2;75
23-080107-1;3;59
22-098788-1;3;20
23-039995-1;3;83
23-053739-2;3;12
23-035045-1;2;75
23-048631-1;3;88
23-029785-1;3;44
23-035091-1;0;93
23-054002-1;2;75
22-088842-1;2;13
22-109124-1;2;33
23-075729-1;3;79
23-063670-1;3;72
23-080547-1;2;56
22-109382-1;2;43
23-012812-1;2;23
23-053696-1;3;76
23-054583-1;2;80
23-053821-1;2;51
23-016663-1;2;44
22-089437-1;2;62
22-089445-1;3;20
22-094062-1;2;93
23-054085-1;2;95
22-096443-1;2;72
23-084065-1;3;10
23-035243-1;2;34
23-035010-1;2;94
22-103877-1;3;22
23-017497-1;3;54
23-086787-1;2;75
23-053902-1;2;75
23-012209-1;2;66
23-053813-1;3;75
23-053916-1;2;57
22-104111-1;3;85
23-061815-1;1;80
23-078426-1;1;75
23-035407-1;3;75
23-053803-1;3;75
22-098791-1;3;20
22-103343-1;2;41
23-078334-1;2;24
23-081911-1;2;59
23-055860-1;1;80
23-011943-1;2;9
23-042853-1;2;75
22-102101-1;3;35
23-053881-1;2;40
22-088762-1;2;75
23-062795-1;3;76
23-051234-1;2;93
23-054109-1;2;53
23-035172-1;2;15
23-063922-1;3;18
23-054094-1;3;20
23-035064-1;2;75
23-003623-1;2;76
23-032258-1;2;59
23-019225-1;2;28
23-029022-1;3;75
23-035252-1;2;75
23-054126-1;1;93
23-035148-1;2;91
23-009554-1;3;83
23-052755-1;2;65
22-104979-1;2;69
23-054137-1;2;81
23-066168-1;0;41
23-035132-1;3;38
23-062368-1;2;49
23-063682-1;3;75
22-105448-1;2;27
23-063402-1;2;69
23-034699-1;3;76
23-085758-1;3;10
23-035866-1;2;7
23-054025-1;3;64
22-105436-1;2;27
23-003979-1;2;47
23-035147-1;2;38
22-107309-1;2;72
23-035342-1;2;1
23-057086-1;1;60
23-054093-1;3;13
23-031297-1;2;97
23-056548-1;2;59
23-016344-1;3;69
23-054235-1;3;10
23-083663-1;3;73
22-088592-1;2;97
23-062739-1;2;37
23-025209-1;2;54
23-012190-1;2;66
23-050761-1;3;73
23-024668-1;2;75
22-092096-1;3;39
23-037021-1;3;1
23-008199-1;2;11
23-030444-1;3;69
23-058886-1;2;39
23-053915-1;2;75
23-053977-1;2;12
23-045067-1;2;75
23-035122-1;3;51
23-065093-1;2;84
23-015826-1;3;54
23-051949-1;2;83
22-099293-1;3;29
23-054160-1;3;75
22-104517-1;2;26
22-095324-1;2;75
23-054184-1;2;35
23-064894-1;2;48
23-012234-1;1;66
22-006698-1;2;33
23-015178-1;2;56
23-048209-1;2;6
22-105504-1;2;4
23-075490-1;2;59
23-062434-1;3;20
22-097822-1;3;45
22-096703-1;3;84
23-035208-1;2;39
22-090176-1;3;25
22-095282-1;3;75
23-056445-1;2;56
22-105583-1;2;97
23-031007-1;2;93
23-023015-1;3;83
23-031768-1;2;64
23-003038-1;3;84
23-042227-1;3;75
23-048880-1;3;85
23-067440-1;2;32
23-000575-1;2;61
23-046367-1;1;91
22-088980-1;3;37
22-102540-1;3;94
22-089475-1;2;75
23-047540-1;3;29
23-057355-1;2;75
22-097825-1;3;75
23-013735-1;3;75
23-074382-1;2;54
23-016957-1;3;81
22-024149-1;2;10
23-072550-1;2;87
23-013730-1;3;11
23-079104-1;2;75
23-039992-1;3;83
23-061585-1;3;69
23-019333-1;3;60
23-055011-1;3;4
23-000943-1;3;57
23-067216-1;2;23
23-042340-1;3;79
23-058294-1;2;95
23-059304-1;2;75
23-071412-1;3;64
23-011761-1;2;9
23-035192-1;2;34
23-066883-1;1;94
23-042790-1;2;95
22-101565-1;3;70
23-082080-1;2;97
23-038869-1;2;93
23-035230-1;2;39
23-016434-1;2;38
23-054280-1;3;75
23-026617-1;3;83
23-015528-1;3;35
23-070580-1;3;38
22-098809-1;3;94
23-035508-1;3;97
22-088857-1;2;59
23-050901-1;2;44
23-000808-1;2;24
23-041343-1;2;2
23-054023-1;2;6
23-054069-1;2;53
22-097131-1;2;75
23-035238-1;2;75
23-047652-1;2;59
23-034027-1;2;81
22-088690-1;2;76
22-106777-1;2;93
